user_id,signup_date,city,acquisition_source,device_type
8709,21-01-2025,Mumbai,Instagram,iOS
8710,20-06-2025,Hyderabad,Referral,Android
8711,15-01-2025,Bengaluru,Organic Search,Android
8712,30-07-2025,Bengaluru,Google Ads,Android
8713,17-02-2025,Delhi,Facebook,Android
8714,27-03-2025,Pune,Facebook,Android
8715,29-05-2025,Delhi,Referral,Android
8716,07-07-2025,Mumbai,Organic Search,Android
8717,02-11-2025,Bengaluru,Facebook,Android
8718,31-05-2025,Delhi,Organic Search,iOS
8719,21-05-2025,Bengaluru,Google Ads,Android
8720,10-03-2025,Hyderabad,Instagram,Android
8721,17-09-2025,Delhi,Google Ads,Android
8722,30-11-2025,Mumbai,Facebook,Android
8723,09-01-2025,Delhi,Instagram,Android
8724,01-05-2025,Bengaluru,Facebook,Android
8725,11-04-2025,Chennai,Google Ads,iOS
8726,29-05-2025,Chennai,Referral,Android
8727,26-05-2025,Pune,Instagram,iOS
8728,19-12-2025,Bengaluru,Facebook,Android
8729,31-08-2025,Hyderabad,Facebook,iOS
8730,29-08-2025,Delhi,Organic Search,Android
8731,03-12-2025,Chennai,Referral,Android
8732,12-02-2025,Hyderabad,Referral,Android
8733,05-04-2025,Bengaluru,Organic Search,Android
8734,14-08-2025,Hyderabad,Facebook,iOS
8735,06-01-2025,Bengaluru,Instagram,iOS
8736,02-08-2025,Pune,Organic Search,Android
8737,25-07-2025,Delhi,Referral,Android
8738,08-03-2025,Hyderabad,Google Ads,Android
8739,10-04-2025,Delhi,Referral,Android
8740,12-01-2025,Hyderabad,Organic Search,Android
8741,25-08-2025,Bengaluru,Organic Search,Android
8742,18-11-2025,Bengaluru,Organic Search,Android
8743,15-09-2025,Hyderabad,Google Ads,Android
8744,03-12-2025,Pune,Google Ads,Android
8745,15-05-2025,Bengaluru,Instagram,Android
8746,10-08-2025,Mumbai,Instagram,Android
8747,05-06-2025,Mumbai,Organic Search,Android
8748,22-05-2025,Delhi,Google Ads,iOS
8749,07-06-2025,Mumbai,Facebook,Android
8750,22-11-2025,Mumbai,Facebook,Android
8751,10-12-2025,Pune,Referral,iOS
8752,19-09-2025,Pune,Instagram,Android
8753,10-10-2025,Chennai,Google Ads,Android
8754,04-12-2025,Chennai,Google Ads,Android
8755,10-12-2025,Pune,Google Ads,Android
8756,17-08-2025,Chennai,Organic Search,Android
8757,07-10-2025,Pune,Organic Search,Android
8758,24-12-2025,Chennai,Google Ads,Android
8759,17-10-2025,Bengaluru,Organic Search,Android
8760,17-06-2025,Pune,Google Ads,Android
8761,16-02-2025,Delhi,Referral,iOS
8762,22-07-2025,Delhi,Instagram,Android
8763,02-08-2025,Pune,Referral,Android
8764,03-09-2025,Mumbai,Google Ads,Android
8765,24-01-2025,Delhi,Instagram,Android
8766,17-11-2025,Mumbai,Instagram,iOS
8767,01-10-2025,Delhi,Google Ads,iOS
8768,13-02-2025,Hyderabad,Referral,Android
8769,28-11-2025,Hyderabad,Instagram,iOS
8770,09-11-2025,Pune,Facebook,Android
8771,29-12-2025,Delhi,Referral,Android
8772,05-06-2025,Bengaluru,Facebook,Android
8773,18-07-2025,Mumbai,Referral,Android
8774,11-06-2025,Delhi,Instagram,Android
8775,22-08-2025,Pune,Facebook,Android
8776,12-06-2025,Mumbai,Organic Search,Android
8777,26-04-2025,Chennai,Facebook,iOS
8778,03-04-2025,Pune,Facebook,Android
8779,11-02-2025,Delhi,Referral,Android
8780,11-10-2025,Bengaluru,Google Ads,Android
8781,29-07-2025,Chennai,Referral,Android
8782,25-07-2025,Pune,Organic Search,iOS
8783,08-08-2025,Delhi,Instagram,iOS
8784,07-10-2025,Hyderabad,Organic Search,Android
8785,16-05-2025,Delhi,Instagram,Android
8786,16-04-2025,Hyderabad,Google Ads,Android
8787,28-04-2025,Hyderabad,Organic Search,Android
8788,25-08-2025,Pune,Organic Search,Android
8789,05-11-2025,Delhi,Organic Search,Android
8790,10-04-2025,Delhi,Organic Search,Android
8791,18-09-2025,Hyderabad,Google Ads,Android
8792,01-11-2025,Mumbai,Facebook,Android
8793,20-12-2025,Chennai,Google Ads,Android
8794,13-10-2025,Bengaluru,Google Ads,Android
8795,24-11-2025,Delhi,Google Ads,iOS
8796,13-04-2025,Chennai,Referral,Android
8797,04-03-2025,Chennai,Google Ads,Android
8798,24-06-2025,Mumbai,Organic Search,Android
8799,09-10-2025,Chennai,Referral,iOS
8800,20-10-2025,Delhi,Instagram,Android
8801,14-08-2025,Pune,Facebook,Android
8802,07-01-2025,Pune,Google Ads,Android
8803,07-05-2025,Chennai,Google Ads,Android
8804,02-04-2025,Delhi,Organic Search,Android
8805,09-07-2025,Delhi,Google Ads,iOS
8806,25-12-2025,Hyderabad,Organic Search,iOS
8807,22-02-2025,Mumbai,Referral,Android
8808,30-08-2025,Bengaluru,Facebook,iOS
8809,12-05-2025,Hyderabad,Referral,Android
8810,30-12-2025,Bengaluru,Instagram,Android
8811,22-04-2025,Delhi,Instagram,Android
8812,07-01-2025,Pune,Instagram,Android
8813,18-08-2025,Hyderabad,Google Ads,iOS
8814,05-06-2025,Chennai,Instagram,Android
8815,16-07-2025,Chennai,Organic Search,iOS
8816,19-11-2025,Bengaluru,Google Ads,iOS
8817,30-12-2025,Delhi,Facebook,Android
8818,11-08-2025,Pune,Instagram,Android
8819,07-09-2025,Bengaluru,Google Ads,Android
8820,24-03-2025,Pune,Google Ads,Android
8821,28-08-2025,Mumbai,Facebook,Android
8822,26-12-2025,Pune,Google Ads,Android
8823,19-11-2025,Chennai,Google Ads,Android
8824,20-09-2025,Hyderabad,Facebook,iOS
8825,08-07-2025,Hyderabad,Referral,Android
8826,17-10-2025,Hyderabad,Instagram,Android
8827,28-12-2025,Pune,Referral,iOS
8828,27-02-2025,Chennai,Facebook,Android
8829,09-01-2025,Pune,Facebook,Android
8830,31-10-2025,Delhi,Google Ads,iOS
8831,25-04-2025,Chennai,Google Ads,iOS
8832,29-07-2025,Chennai,Instagram,iOS
8833,10-02-2025,Pune,Organic Search,Android
8834,31-10-2025,Pune,Google Ads,Android
8835,22-06-2025,Hyderabad,Organic Search,Android
8836,22-08-2025,Chennai,Google Ads,iOS
8837,08-10-2025,Hyderabad,Instagram,Android
8838,19-03-2025,Delhi,Google Ads,Android
8839,18-04-2025,Mumbai,Instagram,iOS
8840,08-10-2025,Hyderabad,Organic Search,iOS
8841,08-02-2025,Pune,Organic Search,Android
8842,29-04-2025,Bengaluru,Referral,Android
8843,01-12-2025,Mumbai,Facebook,Android
8844,02-12-2025,Delhi,Facebook,iOS
8845,27-01-2025,Pune,Organic Search,Android
8846,14-04-2025,Mumbai,Instagram,Android
8847,15-03-2025,Pune,Referral,Android
8848,10-07-2025,Hyderabad,Facebook,iOS
8849,20-11-2025,Pune,Organic Search,Android
8850,27-05-2025,Delhi,Organic Search,Android
8851,12-09-2025,Bengaluru,Organic Search,Android
8852,11-10-2025,Hyderabad,Facebook,Android
8853,01-08-2025,Hyderabad,Instagram,iOS
8854,03-05-2025,Delhi,Google Ads,Android
8855,25-07-2025,Delhi,Referral,Android
8856,28-08-2025,Mumbai,Referral,Android
8857,05-12-2025,Bengaluru,Instagram,Android
8858,13-10-2025,Pune,Google Ads,iOS
8859,22-01-2025,Mumbai,Instagram,iOS
8860,16-09-2025,Pune,Organic Search,Android
8861,23-12-2025,Pune,Instagram,Android
8862,15-04-2025,Pune,Facebook,Android
8863,15-09-2025,Mumbai,Instagram,iOS
8864,23-07-2025,Hyderabad,Google Ads,Android
8865,06-11-2025,Delhi,Organic Search,iOS
8866,19-09-2025,Hyderabad,Instagram,Android
8867,17-04-2025,Bengaluru,Instagram,iOS
8868,08-09-2025,Mumbai,Instagram,iOS
8869,09-08-2025,Bengaluru,Google Ads,Android
8870,10-08-2025,Delhi,Facebook,iOS
8871,15-09-2025,Delhi,Google Ads,Android
8872,20-07-2025,Chennai,Facebook,Android
8873,15-09-2025,Bengaluru,Instagram,Android
8874,15-12-2025,Hyderabad,Organic Search,Android
8875,13-08-2025,Bengaluru,Organic Search,Android
8876,21-07-2025,Mumbai,Organic Search,Android
8877,14-08-2025,Delhi,Organic Search,Android
8878,24-08-2025,Delhi,Google Ads,Android
8879,02-07-2025,Bengaluru,Google Ads,Android
8880,19-07-2025,Bengaluru,Referral,Android
8881,23-12-2025,Pune,Instagram,Android
8882,03-09-2025,Bengaluru,Google Ads,Android
8883,19-12-2025,Pune,Instagram,iOS
8884,21-04-2025,Mumbai,Google Ads,Android
8885,06-01-2025,Mumbai,Facebook,Android
8886,24-08-2025,Hyderabad,Instagram,Android
8887,07-05-2025,Bengaluru,Instagram,Android
8888,14-04-2025,Hyderabad,Referral,Android
8889,25-08-2025,Chennai,Instagram,Android
8890,04-06-2025,Mumbai,Organic Search,Android
8891,14-09-2025,Delhi,Instagram,Android
8892,23-08-2025,Pune,Facebook,Android
8893,16-10-2025,Chennai,Google Ads,Android
8894,09-02-2025,Delhi,Instagram,Android
8895,15-10-2025,Chennai,Google Ads,Android
8896,16-07-2025,Hyderabad,Google Ads,Android
8897,30-09-2025,Hyderabad,Organic Search,Android
8898,21-09-2025,Pune,Referral,Android
8899,26-02-2025,Mumbai,Instagram,iOS
8900,25-10-2025,Pune,Instagram,Android
8901,08-04-2025,Delhi,Google Ads,Android
8902,17-05-2025,Chennai,Instagram,Android
8903,28-03-2025,Pune,Google Ads,Android
8904,30-08-2025,Bengaluru,Organic Search,Android
8905,18-07-2025,Bengaluru,Google Ads,Android
8906,06-11-2025,Mumbai,Referral,Android
8907,25-03-2025,Pune,Facebook,Android
8908,30-08-2025,Delhi,Organic Search,Android
8909,08-10-2025,Bengaluru,Instagram,Android
8910,19-11-2025,Mumbai,Referral,Android
8911,09-09-2025,Pune,Organic Search,iOS
8912,09-07-2025,Mumbai,Instagram,Android
8913,01-06-2025,Delhi,Google Ads,Android
8914,29-10-2025,Bengaluru,Organic Search,Android
8915,05-10-2025,Bengaluru,Referral,Android
8916,19-05-2025,Bengaluru,Instagram,Android
8917,25-06-2025,Hyderabad,Facebook,Android
8918,08-01-2025,Bengaluru,Google Ads,Android
8919,22-10-2025,Chennai,Google Ads,iOS
8920,23-08-2025,Hyderabad,Google Ads,Android
8921,12-06-2025,Pune,Instagram,Android
8922,18-02-2025,Hyderabad,Facebook,iOS
8923,29-10-2025,Hyderabad,Referral,Android
8924,07-02-2025,Hyderabad,Organic Search,Android
8925,16-05-2025,Mumbai,Instagram,iOS
8926,06-11-2025,Chennai,Organic Search,Android
8927,07-08-2025,Delhi,Instagram,Android
8928,14-12-2025,Bengaluru,Google Ads,iOS
8929,23-10-2025,Hyderabad,Organic Search,iOS
8930,03-02-2025,Delhi,Google Ads,Android
8931,18-12-2025,Mumbai,Instagram,Android
8932,20-03-2025,Delhi,Instagram,Android
8933,24-08-2025,Hyderabad,Google Ads,iOS
8934,30-09-2025,Pune,Referral,Android
8935,10-06-2025,Chennai,Organic Search,iOS
8936,24-06-2025,Delhi,Referral,iOS
8937,04-11-2025,Hyderabad,Organic Search,iOS
8938,09-08-2025,Hyderabad,Referral,Android
8939,09-01-2025,Bengaluru,Organic Search,Android
8940,16-10-2025,Pune,Instagram,Android
8941,23-04-2025,Bengaluru,Organic Search,Android
8942,24-07-2025,Pune,Google Ads,Android
8943,05-07-2025,Chennai,Organic Search,Android
8944,07-12-2025,Bengaluru,Instagram,Android
8945,16-07-2025,Chennai,Referral,Android
8946,23-09-2025,Mumbai,Referral,iOS
8947,19-09-2025,Mumbai,Organic Search,Android
8948,05-09-2025,Pune,Referral,Android
8949,25-04-2025,Pune,Google Ads,Android
8950,01-05-2025,Bengaluru,Facebook,iOS
8951,21-05-2025,Mumbai,Google Ads,iOS
8952,06-03-2025,Delhi,Instagram,Android
8953,03-10-2025,Delhi,Instagram,Android
8954,09-11-2025,Delhi,Instagram,iOS
8955,27-08-2025,Mumbai,Google Ads,Android
8956,29-10-2025,Delhi,Organic Search,Android
8957,10-01-2025,Chennai,Organic Search,Android
8958,21-08-2025,Hyderabad,Instagram,Android
8959,14-07-2025,Pune,Instagram,Android
8960,12-01-2025,Bengaluru,Instagram,Android
8961,26-06-2025,Chennai,Instagram,Android
8962,26-06-2025,Delhi,Instagram,Android
8963,05-08-2025,Hyderabad,Google Ads,Android
8964,11-01-2025,Bengaluru,Facebook,Android
8965,28-04-2025,Chennai,Facebook,Android
8966,13-06-2025,Bengaluru,Google Ads,Android
8967,08-02-2025,Pune,Google Ads,Android
8968,22-02-2025,Mumbai,Referral,Android
8969,06-08-2025,Delhi,Organic Search,Android
8970,25-07-2025,Chennai,Google Ads,Android
8971,08-11-2025,Chennai,Instagram,Android
8972,26-12-2025,Hyderabad,Instagram,Android
8973,25-02-2025,Hyderabad,Instagram,Android
8974,28-04-2025,Hyderabad,Google Ads,Android
8975,10-09-2025,Bengaluru,Instagram,Android
8976,13-10-2025,Delhi,Google Ads,Android
8977,25-09-2025,Bengaluru,Instagram,iOS
8978,18-10-2025,Delhi,Referral,Android
8979,29-11-2025,Chennai,Instagram,iOS
8980,29-06-2025,Bengaluru,Facebook,Android
8981,24-12-2025,Bengaluru,Instagram,Android
8982,23-08-2025,Bengaluru,Instagram,iOS
8983,09-12-2025,Mumbai,Organic Search,Android
8984,15-07-2025,Pune,Facebook,Android
8985,04-11-2025,Delhi,Instagram,Android
8986,21-03-2025,Delhi,Facebook,iOS
8987,15-05-2025,Bengaluru,Facebook,Android
8988,22-01-2025,Mumbai,Google Ads,Android
8989,27-11-2025,Bengaluru,Google Ads,Android
8990,13-08-2025,Delhi,Organic Search,Android
8991,27-02-2025,Pune,Instagram,iOS
8992,03-04-2025,Pune,Google Ads,Android
8993,11-07-2025,Chennai,Google Ads,Android
8994,13-04-2025,Mumbai,Referral,Android
8995,07-01-2025,Pune,Organic Search,iOS
8996,08-05-2025,Mumbai,Organic Search,iOS
8997,24-02-2025,Bengaluru,Referral,iOS
8998,19-08-2025,Chennai,Organic Search,iOS
8999,28-12-2025,Delhi,Facebook,Android
9000,03-03-2025,Pune,Referral,iOS
9001,28-08-2025,Pune,Organic Search,Android
9002,31-03-2025,Hyderabad,Instagram,iOS
9003,20-08-2025,Delhi,Facebook,Android
9004,21-08-2025,Pune,Referral,Android
9005,20-12-2025,Pune,Organic Search,Android
9006,29-11-2025,Delhi,Organic Search,Android
9007,19-10-2025,Chennai,Organic Search,Android
9008,11-12-2025,Mumbai,Organic Search,Android
9009,01-06-2025,Delhi,Google Ads,Android
9010,25-05-2025,Mumbai,Instagram,iOS
9011,10-05-2025,Chennai,Instagram,iOS
9012,21-05-2025,Chennai,Google Ads,iOS
9013,03-04-2025,Bengaluru,Google Ads,iOS
9014,24-04-2025,Hyderabad,Google Ads,Android
9015,11-10-2025,Chennai,Google Ads,Android
9016,23-05-2025,Chennai,Organic Search,Android
9017,11-08-2025,Mumbai,Google Ads,iOS
9018,20-08-2025,Chennai,Organic Search,iOS
9019,02-02-2025,Delhi,Organic Search,Android
9020,03-10-2025,Bengaluru,Google Ads,iOS
9021,19-06-2025,Bengaluru,Google Ads,Android
9022,20-05-2025,Delhi,Referral,Android
9023,23-12-2025,Pune,Referral,iOS
9024,20-07-2025,Chennai,Google Ads,Android
9025,23-01-2025,Hyderabad,Instagram,Android
9026,12-08-2025,Chennai,Instagram,Android
9027,27-09-2025,Bengaluru,Instagram,Android
9028,13-12-2025,Hyderabad,Instagram,Android
9029,02-06-2025,Pune,Instagram,Android
9030,29-11-2025,Mumbai,Facebook,Android
9031,26-03-2025,Mumbai,Organic Search,Android
9032,19-04-2025,Chennai,Facebook,Android
9033,31-01-2025,Chennai,Organic Search,iOS
9034,17-08-2025,Hyderabad,Referral,Android
9035,28-08-2025,Hyderabad,Referral,Android
9036,29-12-2025,Pune,Google Ads,Android
9037,06-11-2025,Chennai,Google Ads,iOS
9038,21-05-2025,Bengaluru,Organic Search,Android
9039,05-06-2025,Mumbai,Organic Search,iOS
9040,26-10-2025,Pune,Google Ads,Android
9041,11-12-2025,Hyderabad,Instagram,Android
9042,09-04-2025,Bengaluru,Referral,iOS
9043,16-02-2025,Chennai,Instagram,Android
9044,23-11-2025,Delhi,Instagram,Android
9045,08-03-2025,Hyderabad,Organic Search,Android
9046,03-03-2025,Pune,Google Ads,Android
9047,19-04-2025,Delhi,Facebook,Android
9048,16-06-2025,Bengaluru,Organic Search,Android
9049,06-02-2025,Mumbai,Google Ads,Android
9050,29-04-2025,Bengaluru,Google Ads,Android
9051,27-03-2025,Mumbai,Instagram,iOS
9052,21-02-2025,Bengaluru,Google Ads,Android
9053,01-04-2025,Hyderabad,Referral,Android
9054,16-10-2025,Hyderabad,Google Ads,Android
9055,03-12-2025,Pune,Instagram,Android
9056,25-10-2025,Delhi,Instagram,Android
9057,23-07-2025,Bengaluru,Google Ads,iOS
9058,26-08-2025,Bengaluru,Google Ads,iOS
9059,04-06-2025,Delhi,Facebook,Android
9060,28-08-2025,Chennai,Google Ads,Android
9061,16-05-2025,Pune,Instagram,Android
9062,28-12-2025,Bengaluru,Google Ads,iOS
9063,05-03-2025,Pune,Organic Search,Android
9064,03-05-2025,Bengaluru,Instagram,Android
9065,11-09-2025,Bengaluru,Facebook,Android
9066,24-04-2025,Chennai,Facebook,Android
9067,20-01-2025,Hyderabad,Referral,Android
9068,16-01-2025,Pune,Instagram,iOS
9069,25-05-2025,Delhi,Organic Search,Android
9070,27-07-2025,Pune,Facebook,Android
9071,19-01-2025,Chennai,Organic Search,Android
9072,15-06-2025,Mumbai,Instagram,Android
9073,07-02-2025,Mumbai,Referral,Android
9074,30-06-2025,Chennai,Referral,Android
9075,15-12-2025,Chennai,Google Ads,Android
9076,15-04-2025,Hyderabad,Google Ads,Android
9077,10-04-2025,Pune,Facebook,iOS
9078,31-03-2025,Pune,Instagram,Android
9079,27-10-2025,Mumbai,Referral,Android
9080,28-11-2025,Delhi,Instagram,Android
9081,20-03-2025,Pune,Instagram,Android
9082,14-03-2025,Bengaluru,Facebook,Android
9083,25-06-2025,Bengaluru,Instagram,Android
9084,06-04-2025,Hyderabad,Organic Search,Android
9085,11-12-2025,Hyderabad,Organic Search,Android
9086,13-04-2025,Mumbai,Facebook,Android
9087,12-08-2025,Delhi,Organic Search,Android
9088,06-01-2025,Delhi,Organic Search,iOS
9089,02-05-2025,Chennai,Instagram,Android
9090,24-08-2025,Hyderabad,Organic Search,Android
9091,26-04-2025,Pune,Instagram,Android
9092,12-06-2025,Bengaluru,Google Ads,Android
9093,14-08-2025,Pune,Facebook,Android
9094,18-08-2025,Bengaluru,Referral,Android
9095,01-07-2025,Mumbai,Instagram,Android
9096,06-09-2025,Bengaluru,Instagram,Android
9097,14-11-2025,Pune,Facebook,iOS
9098,29-07-2025,Pune,Google Ads,iOS
9099,24-05-2025,Delhi,Referral,iOS
9100,11-12-2025,Delhi,Facebook,iOS
9101,06-04-2025,Hyderabad,Instagram,Android
9102,12-12-2025,Pune,Instagram,Android
9103,01-09-2025,Mumbai,Facebook,Android
9104,27-03-2025,Bengaluru,Google Ads,iOS
9105,03-07-2025,Hyderabad,Instagram,Android
9106,01-05-2025,Chennai,Google Ads,Android
9107,28-11-2025,Chennai,Google Ads,Android
9108,02-04-2025,Bengaluru,Instagram,Android
9109,11-03-2025,Bengaluru,Google Ads,Android
9110,13-05-2025,Bengaluru,Referral,Android
9111,06-10-2025,Delhi,Facebook,iOS
9112,17-05-2025,Bengaluru,Organic Search,Android
9113,10-11-2025,Chennai,Instagram,iOS
9114,06-07-2025,Bengaluru,Google Ads,Android
9115,09-08-2025,Pune,Facebook,iOS
9116,15-02-2025,Mumbai,Facebook,Android
9117,05-10-2025,Chennai,Facebook,Android
9118,11-07-2025,Mumbai,Referral,Android
9119,08-01-2025,Chennai,Facebook,Android
9120,03-10-2025,Hyderabad,Instagram,iOS
9121,28-06-2025,Pune,Facebook,Android
9122,30-11-2025,Chennai,Referral,Android
9123,08-02-2025,Pune,Organic Search,Android
9124,20-10-2025,Chennai,Facebook,Android
9125,27-06-2025,Mumbai,Facebook,Android
9126,11-06-2025,Mumbai,Google Ads,Android
9127,27-11-2025,Chennai,Organic Search,Android
9128,14-04-2025,Chennai,Organic Search,Android
9129,10-06-2025,Delhi,Referral,iOS
9130,14-10-2025,Pune,Facebook,Android
9131,03-05-2025,Pune,Instagram,Android
9132,23-02-2025,Pune,Referral,Android
9133,03-02-2025,Pune,Referral,Android
9134,30-08-2025,Hyderabad,Referral,Android
9135,23-04-2025,Hyderabad,Instagram,Android
9136,14-11-2025,Bengaluru,Facebook,iOS
9137,23-01-2025,Chennai,Instagram,Android
9138,15-02-2025,Chennai,Referral,Android
9139,08-11-2025,Chennai,Instagram,Android
9140,15-05-2025,Chennai,Facebook,Android
9141,28-04-2025,Pune,Instagram,iOS
9142,08-07-2025,Pune,Instagram,iOS
9143,11-05-2025,Hyderabad,Facebook,Android
9144,31-07-2025,Mumbai,Instagram,Android
9145,23-04-2025,Delhi,Facebook,Android
9146,13-02-2025,Pune,Organic Search,Android
9147,08-05-2025,Pune,Organic Search,Android
9148,30-12-2025,Pune,Instagram,Android
9149,07-06-2025,Mumbai,Organic Search,Android
9150,30-09-2025,Mumbai,Google Ads,Android
9151,11-11-2025,Hyderabad,Organic Search,Android
9152,21-12-2025,Pune,Referral,Android
9153,06-12-2025,Delhi,Instagram,Android
9154,14-02-2025,Chennai,Google Ads,Android
9155,18-04-2025,Pune,Google Ads,Android
9156,07-08-2025,Hyderabad,Referral,Android
9157,14-11-2025,Hyderabad,Google Ads,Android
9158,11-11-2025,Delhi,Facebook,Android
9159,26-06-2025,Bengaluru,Facebook,Android
9160,16-08-2025,Hyderabad,Organic Search,Android
9161,10-07-2025,Mumbai,Organic Search,Android
9162,09-06-2025,Mumbai,Google Ads,Android
9163,24-09-2025,Chennai,Referral,Android
9164,24-12-2025,Hyderabad,Organic Search,iOS
9165,22-11-2025,Chennai,Organic Search,Android
9166,09-07-2025,Hyderabad,Instagram,Android
9167,24-06-2025,Delhi,Google Ads,Android
9168,17-10-2025,Pune,Google Ads,Android
9169,23-12-2025,Hyderabad,Google Ads,Android
9170,25-05-2025,Bengaluru,Instagram,iOS
9171,20-08-2025,Mumbai,Google Ads,Android
9172,26-12-2025,Delhi,Facebook,Android
9173,23-07-2025,Pune,Google Ads,iOS
9174,01-08-2025,Pune,Facebook,Android
9175,09-02-2025,Mumbai,Instagram,Android
9176,02-10-2025,Pune,Organic Search,Android
9177,19-11-2025,Chennai,Organic Search,iOS
9178,23-03-2025,Delhi,Facebook,Android
9179,30-06-2025,Bengaluru,Organic Search,iOS
9180,16-11-2025,Mumbai,Instagram,Android
9181,24-03-2025,Hyderabad,Referral,iOS
9182,30-10-2025,Hyderabad,Instagram,iOS
9183,19-09-2025,Hyderabad,Google Ads,Android
9184,29-09-2025,Delhi,Google Ads,Android
9185,19-07-2025,Bengaluru,Facebook,Android
9186,28-08-2025,Pune,Google Ads,iOS
9187,29-06-2025,Bengaluru,Facebook,iOS
9188,20-06-2025,Bengaluru,Google Ads,Android
9189,22-10-2025,Mumbai,Organic Search,Android
9190,26-06-2025,Delhi,Facebook,iOS
9191,25-08-2025,Hyderabad,Instagram,Android
9192,18-05-2025,Mumbai,Google Ads,Android
9193,23-11-2025,Pune,Organic Search,Android
9194,07-11-2025,Bengaluru,Google Ads,Android
9195,09-05-2025,Hyderabad,Google Ads,iOS
9196,18-02-2025,Delhi,Facebook,iOS
9197,13-06-2025,Chennai,Google Ads,Android
9198,04-10-2025,Bengaluru,Instagram,Android
9199,20-10-2025,Bengaluru,Google Ads,iOS
9200,26-04-2025,Bengaluru,Instagram,iOS
9201,24-01-2025,Bengaluru,Instagram,Android
9202,07-11-2025,Hyderabad,Instagram,Android
9203,25-01-2025,Delhi,Google Ads,Android
9204,07-05-2025,Mumbai,Google Ads,iOS
9205,22-08-2025,Hyderabad,Organic Search,Android
9206,28-07-2025,Delhi,Facebook,iOS
9207,03-04-2025,Mumbai,Referral,Android
9208,04-04-2025,Bengaluru,Instagram,iOS
9209,23-11-2025,Delhi,Instagram,iOS
9210,13-08-2025,Bengaluru,Organic Search,Android
9211,07-10-2025,Delhi,Facebook,iOS
9212,11-01-2025,Pune,Instagram,iOS
9213,25-11-2025,Chennai,Google Ads,iOS
9214,12-01-2025,Bengaluru,Google Ads,Android
9215,04-02-2025,Bengaluru,Organic Search,Android
9216,16-08-2025,Bengaluru,Instagram,Android
9217,08-08-2025,Pune,Facebook,Android
9218,21-05-2025,Hyderabad,Referral,Android
9219,23-01-2025,Mumbai,Organic Search,Android
9220,24-03-2025,Bengaluru,Organic Search,Android
9221,17-08-2025,Bengaluru,Instagram,iOS
9222,10-12-2025,Hyderabad,Referral,Android
9223,21-03-2025,Hyderabad,Referral,Android
9224,19-12-2025,Chennai,Referral,Android
9225,17-10-2025,Delhi,Organic Search,Android
9226,27-11-2025,Bengaluru,Organic Search,iOS
9227,08-06-2025,Delhi,Instagram,Android
9228,08-05-2025,Hyderabad,Instagram,Android
9229,09-07-2025,Hyderabad,Referral,Android
9230,31-01-2025,Chennai,Instagram,Android
9231,25-12-2025,Mumbai,Instagram,Android
9232,15-01-2025,Pune,Google Ads,Android
9233,09-11-2025,Pune,Organic Search,Android
9234,16-03-2025,Pune,Instagram,Android
9235,03-02-2025,Hyderabad,Facebook,iOS
9236,25-12-2025,Bengaluru,Instagram,Android
9237,15-07-2025,Chennai,Instagram,Android
9238,27-11-2025,Mumbai,Google Ads,Android
9239,29-01-2025,Pune,Instagram,Android
9240,13-07-2025,Chennai,Organic Search,Android
9241,16-01-2025,Hyderabad,Organic Search,Android
9242,18-03-2025,Pune,Referral,Android
9243,20-10-2025,Mumbai,Instagram,Android
9244,22-03-2025,Delhi,Google Ads,Android
9245,04-05-2025,Mumbai,Instagram,Android
9246,19-01-2025,Bengaluru,Instagram,iOS
9247,12-04-2025,Pune,Google Ads,Android
9248,18-03-2025,Pune,Referral,Android
9249,17-08-2025,Delhi,Instagram,iOS
9250,24-10-2025,Delhi,Instagram,Android
9251,22-07-2025,Pune,Organic Search,Android
9252,02-03-2025,Bengaluru,Google Ads,Android
9253,26-01-2025,Delhi,Organic Search,Android
9254,12-03-2025,Hyderabad,Organic Search,Android
9255,13-04-2025,Pune,Google Ads,iOS
9256,22-11-2025,Mumbai,Instagram,Android
9257,29-12-2025,Mumbai,Referral,Android
9258,06-06-2025,Bengaluru,Instagram,Android
9259,29-12-2025,Hyderabad,Instagram,Android
9260,25-12-2025,Delhi,Referral,Android
9261,13-07-2025,Pune,Google Ads,Android
9262,02-10-2025,Mumbai,Instagram,Android
9263,20-11-2025,Mumbai,Facebook,Android
9264,05-07-2025,Mumbai,Referral,iOS
9265,22-11-2025,Mumbai,Instagram,Android
9266,23-04-2025,Chennai,Instagram,Android
9267,09-11-2025,Bengaluru,Instagram,Android
9268,14-06-2025,Delhi,Google Ads,Android
9269,02-03-2025,Pune,Referral,Android
9270,02-04-2025,Pune,Referral,iOS
9271,13-10-2025,Pune,Facebook,Android
9272,02-06-2025,Delhi,Instagram,Android
9273,13-08-2025,Bengaluru,Instagram,iOS
9274,07-05-2025,Hyderabad,Instagram,Android
9275,12-07-2025,Bengaluru,Instagram,Android
9276,25-04-2025,Mumbai,Instagram,Android
9277,19-09-2025,Mumbai,Google Ads,Android
9278,18-01-2025,Bengaluru,Instagram,iOS
9279,10-01-2025,Bengaluru,Referral,Android
9280,02-04-2025,Delhi,Referral,Android
9281,19-05-2025,Delhi,Facebook,Android
9282,29-11-2025,Chennai,Instagram,Android
9283,23-12-2025,Pune,Organic Search,Android
9284,06-12-2025,Chennai,Organic Search,iOS
9285,21-02-2025,Pune,Instagram,Android
9286,14-07-2025,Mumbai,Referral,Android
